Country,Year-Month,Energy Price Index,Headline Consumer Price Index
Madagascar,2021-01,136.1,197.707110050735
Madagascar,2021-02,136.1,198.447031869787
Madagascar,2021-03,136.53,199.852883325986
Madagascar,2021-04,137.0,201.391920709615
Madagascar,2021-05,137.44,202.368617510763
Madagascar,2021-06,137.6,203.360112748293
Madagascar,2021-07,137.84,204.070437694583
Madagascar,2021-08,138.43,204.973142313827
Madagascar,2021-09,138.71,205.713064132879
Madagascar,2021-10,138.76,206.038629733262
Madagascar,2021-11,138.97,206.674962497647
Madagascar,2021-12,139.2,208.066015517465
Madagascar,2022-01,139.5,209.545859155569
Madagascar,2022-02,140.0,211.025702793674
Madagascar,2022-03,140.0,212.357562067967
Madagascar,2022-04,140.2,213.837405706072
Madagascar,2022-05,140.3,215.317249344176
Madagascar,2022-06,140.3,217.389030437522
Madagascar,2022-07,142.9,224.048326808991
Madagascar,2022-08,144.2,227.451967176631
Madagascar,2022-09,144.4,229.079795178546
Madagascar,2022-10,141.2,221.236623896593
Madagascar,2022-11,143.0,225.676154810906
Madagascar,2022-12,144.5,230.707623180461
Madagascar,2023-01,145.0,233.519326092859
Madagascar,2023-02,,
Madagascar,2023-03,,
Madagascar,2023-04,,
Madagascar,2023-05,,
Madagascar,2023-06,,
Madagascar,2023-07,,
Malawi,2020-01,111.3,461.390379687753
Malawi,2020-02,112.1,467.23538845656
Malawi,2020-03,112.1,463.582257976056
Malawi,2020-04,112.2,444.22066642938
Malawi,2020-05,112.2,437.645031564472
Malawi,2020-06,112.2,436.18377937227
Malawi,2020-07,112.3,438.010344612522
Malawi,2020-08,112.757108067836,443.241160977634
Malawi,2020-09,113.34397898199,449.181942802473
Malawi,2020-10,114.043818396855,460.529889660911
Malawi,2020-11,114.500608689119,469.968057633074
Malawi,2020-12,114.852066317362,481.955222499256
Malawi,2021-01,117.157659061642,496.798651572471
Malawi,2021-02,119.073666991919,506.068657809021
Malawi,2021-03,119.712621817789,510.841811150045
Malawi,2021-04,120.347781925076,484.968182588111
Malawi,2021-05,120.322394478409,476.536239593372
Malawi,2021-06,120.693487707931,475.666317128153
Malawi,2021-07,121.062822391874,475.91962565864
Malawi,2021-08,121.601285269472,480.43406655641
Malawi,2021-09,122.740714509321,489.341082980977
Malawi,2021-10,,505.573931457797
Malawi,2021-11,,522.261511175643
Malawi,2021-12,,537.520248989886
Malawi,2022-01,,556.731777124161
Malawi,2022-02,,571.654342333188
Malawi,2022-03,,582.81558803558
Malawi,2022-04,,561.148254536276
Malawi,2022-05,,567.430113034921
Malawi,2022-06,,587.57577627707
Malawi,2022-07,,593.032774370461
Malawi,2022-08,,602.886758027887
Malawi,2022-09,,615.867806924145
Malawi,2022-10,,640.671078946894
Malawi,2022-11,118.358180661498,657.166043712243
Malawi,2022-12,118.801312882839,674.211089307983
Malawi,2023-01,,
Malawi,2023-02,,
Malawi,2023-03,,
Malawi,2023-04,,
Malawi,2023-05,,
Malawi,2023-06,,
Malawi,2023-07,,
Malaysia,2020-01,117.34273504273506,122.379603399433
Malaysia,2020-02,117.10683760683762,122.379603399433
Malaysia,2020-03,110.7863247863248,120.879853357774
Malaysia,2020-04,95.29316239316239,117.580403266122
Malaysia,2020-05,95.7880341880342,117.880353274454
Malaysia,2020-06,100.43760683760684,119.080153307782
Malaysia,2020-07,103.34358974358975,119.880019996667
Malaysia,2020-08,103.22564102564102,120.079986668889
Malaysia,2020-09,103.15299145299144,120.079986668889
Malaysia,2020-10,102.97136752136751,120.179970004999
Malaysia,2020-11,102.2948717948718,119.980003332778
Malaysia,2020-12,104.47435897435898,120.579903349442
Malaysia,2021-01,111.42991452991453,122.079653391101
Malaysia,2021-02,113.32350427350428,122.479586735544
Malaysia,2021-03,115.1034188034188,122.879520079987
Malaysia,2021-04,115.29871794871795,123.079486752208
Malaysia,2021-05,115.37136752136753,123.079486752208
Malaysia,2021-06,115.40769230769232,123.179470088319
Malaysia,2021-07,111.26794871794871,122.479586735544
Malaysia,2021-08,111.35427350427351,122.479586735544
Malaysia,2021-09,111.36794871794872,122.779536743876
Malaysia,2021-10,115.76196581196581,123.679386768872
Malaysia,2021-11,116.20256410256411,123.979336777204
Malaysia,2021-12,116.12991452991453,124.479253457757
Malaysia,2022-01,116.20256410256411,124.8791868022
Malaysia,2022-02,116.58418803418803,125.179136810532
Malaysia,2022-03,117.2517094017094,125.579070154974
Malaysia,2022-04,117.39700854700855,125.879020163306
Malaysia,2022-05,118.10555555555555,126.578903516081
Malaysia,2022-06,118.72307692307692,127.378770204966
Malaysia,2022-07,118.73675213675214,127.878686885519
Malaysia,2022-08,118.5871794871795,128.178636893851
Malaysia,2022-09,118.2965811965812,128.278620229962
Malaysia,2022-10,118.07863247863249,128.578570238294
Malaysia,2022-11,118.1423076923077,128.978503582736
Malaysia,2022-12,117.79273504273505,129.178470254957
Malaysia,2023-01,117.46581196581198,129.478420263289
Malaysia,2023-02,117.85213675213676,129.778370271621
Malaysia,2023-03,117.85213675213676,129.878353607732
Malaysia,2023-04,,
Malaysia,2023-05,,
Malaysia,2023-06,,
Malaysia,2023-07,,
Maldives,2020-01,100.07,137.313701896758
Maldives,2020-02,100.13,137.315172021221
Maldives,2020-03,100.08,135.782911607569
Maldives,2020-04,86.67,131.392371471093
Maldives,2020-05,86.39,131.463134952772
Maldives,2020-06,86.27,130.920124614021
Maldives,2020-07,96.59,134.605071940669
Maldives,2020-08,96.55,135.330609159573
Maldives,2020-09,96.35,135.431785780199
Maldives,2020-10,96.38,135.45703227229
Maldives,2020-11,96.42,135.626323370544
Maldives,2020-12,96.43,135.672573488183
Maldives,2021-01,96.4,136.01302859823
Maldives,2021-02,96.3,135.943445055336
Maldives,2021-03,96.57,135.673850222022
Maldives,2021-04,96.55,135.788905658437
Maldives,2021-05,96.55,135.062364567176
Maldives,2021-06,86.09,132.137008680071
Maldives,2021-07,96.5,135.833406207204
Maldives,2021-08,96.61,135.939210754027
Maldives,2021-09,96.64,135.537176336789
Maldives,2021-10,96.68,135.648910338261
Maldives,2021-11,96.74,135.80629446504
Maldives,2021-12,96.85,135.706198839818
Maldives,2022-01,97.05,136.248179856215
Maldives,2022-02,97.24,136.709360462245
Maldives,2022-03,97.18,137.102884884629
Maldives,2022-04,97.12,137.466609267553
Maldives,2022-05,97.15,138.380779261689
Maldives,2022-06,97.21,138.999062288762
Maldives,2022-07,97.23,139.205222467258
Maldives,2022-08,97.25,139.516572901644
Maldives,2022-09,97.26,139.73644959806
Maldives,2022-10,96.86,139.634547387191
Maldives,2022-11,,139.660708528168
Maldives,2022-12,,140.345097839268
Maldives,2023-01,,141.686952045415
Maldives,2023-02,,142.004233659895
Maldives,2023-03,,
Maldives,2023-04,,
Maldives,2023-05,,
Maldives,2023-06,,
Maldives,2023-07,,
Mali,2020-01,109.5,107.953188127604
Mali,2020-02,109.2,108.708105527097
Mali,2020-03,109.5,106.335507985831
Mali,2020-04,105.4,106.011971957477
Mali,2020-05,106.7,106.874734699755
Mali,2020-06,107.4,108.815950869882
Mali,2020-07,106.7,110.757167040009
Mali,2020-08,107.2,111.512084439503
Mali,2020-09,106.8,110.972857725578
Mali,2020-10,113.0,113.23760992406
Mali,2020-11,107.8,110.757167040009
Mali,2020-12,101.4,108.492414841528
Mali,2021-01,102.7,108.815950869882
Mali,2021-02,106.3,109.89440429773
Mali,2021-03,105.4,110.541476354439
Mali,2021-04,104.9,111.080703068363
Mali,2021-05,107.5,112.482692524566
Mali,2021-06,107.6,113.23760992406
Mali,2021-07,106.8,112.914073895705
Mali,2021-08,102.2,113.129764581275
Mali,2021-09,106.7,116.257279522035
Mali,2021-10,109.4,117.443578292668
Mali,2021-11,109.4,117.982805006592
Mali,2021-12,109.1,118.090650349376
Mali,2022-01,109.9,118.306341034946
Mali,2022-02,111.5,118.090650349376
Mali,2022-03,109.0,119.169103777225
Mali,2022-04,109.8,121.326010632921
Mali,2022-05,110.1,123.375072145833
Mali,2022-06,112.5,124.022144202542
Mali,2022-07,112.4,126.286896401023
Mali,2022-08,112.8,128.875184627858
Mali,2022-09,112.6,129.414411341782
Mali,2022-10,,129.414411341782
Mali,2022-11,112.7,127.365349828871
Mali,2022-12,,
Mali,2023-01,,
Mali,2023-02,,
Mali,2023-03,,
Mali,2023-04,,
Mali,2023-05,,
Mali,2023-06,,
Mali,2023-07,,
Malta,2020-01,101.97,113.082520288348
Malta,2020-02,101.97,113.582715294738
Malta,2020-03,101.97,114.101831253148
Malta,2020-04,101.73,114.358088358663
Malta,2020-05,101.73,114.304921165735
Malta,2020-06,99.98,114.483959997763
Malta,2020-07,98.44,113.946503092373
Malta,2020-08,98.44,113.881502655309
Malta,2020-09,98.44,113.982751808665
Malta,2020-10,98.44,114.516237237525
Malta,2020-11,98.44,114.81233169652
Malta,2020-12,98.44,115.069667265835
Malta,2021-01,98.44,113.452216839272
Malta,2021-02,98.44,113.797486452062
Malta,2021-03,98.44,114.559767289625
Malta,2021-04,98.44,115.357532115323
Malta,2021-05,98.44,115.761030089336
Malta,2021-06,98.44,116.161979945163
Malta,2021-07,98.44,116.006446382214
Malta,2021-08,98.44,116.247764803787
Malta,2021-09,98.44,116.541801549285
Malta,2021-10,98.44,117.161132563994
Malta,2021-11,98.44,117.546565974581
Malta,2021-12,98.44,118.052271825507
Malta,2022-01,98.44,117.853508672772
Malta,2022-02,98.44,118.601379934175
Malta,2022-03,98.44,119.632286416669
Malta,2022-04,98.44,121.892775872352
Malta,2022-05,98.44,122.727306451477
Malta,2022-06,98.44,123.378178604535
Malta,2022-07,98.44,123.913634905535
Malta,2022-08,98.44,124.364500827728
Malta,2022-09,98.44,125.300962461681
Malta,2022-10,98.44,125.911030244228
Malta,2022-11,98.44,125.914243275332
Malta,2022-12,98.44,126.73315262093
Malta,2023-01,98.44,126.032472745572
Malta,2023-02,98.44,127.034396954466
Malta,2023-03,98.44,128.202938921818
Malta,2023-04,,
Malta,2023-05,,
Malta,2023-06,,
Malta,2023-07,,
Mauritania,2020-01,100.648921658986,137.182621988607
Mauritania,2020-02,100.922211981567,137.402661838527
Mauritania,2020-03,100.336589861751,137.647150560659
Mauritania,2020-04,100.336589861751,137.647150560659
Mauritania,2020-05,100.434193548387,137.769394921726
Mauritania,2020-06,100.434193548387,138.013883643858
Mauritania,2020-07,100.336589861751,137.891639282792
Mauritania,2020-08,100.434193548387,138.013883643858
Mauritania,2020-09,100.629400921659,138.62510544919
Mauritania,2020-10,101.117419354839,138.869594171322
Mauritania,2020-11,101.312626728111,140.092037781986
Mauritania,2020-12,101.605437788018,139.725304698787
Mauritania,2021-01,101.80064516129,140.214282143052
Mauritania,2021-02,102.483870967742,140.825503948383
Mauritania,2021-03,102.386267281106,140.94774830945
Mauritania,2021-04,102.581474654378,141.069992670516
Mauritania,2021-05,102.581474654378,141.436725753715
Mauritania,2021-06,102.581474654378,141.92570319798
Mauritania,2021-07,102.581474654378,142.781413725444
Mauritania,2021-08,102.77668202765,144.126101697174
Mauritania,2021-09,103.362304147465,145.104056585704
Mauritania,2021-10,103.947926267281,145.348545307837
Mauritania,2021-11,104.826359447005,146.5709889185
Mauritania,2021-12,104.728755760369,147.671188168096
Mauritania,2022-01,104.435944700461,148.649143056627
Mauritania,2022-02,104.826359447005,149.382609223025
Mauritania,2022-03,104.240737327189,150.482808472621
Mauritania,2022-04,104.826359447005,152.560962610749
Mauritania,2022-05,104.728755760369,154.027894943544
Mauritania,2022-06,105.41198156682,155.49482727634
Mauritania,2022-07,105.9,157.8174701366
Mauritania,2022-08,107.3,159.977503945142
Mauritania,2022-09,108.7,161.32752507548
Mauritania,2022-10,111.0,163.75756311009
Mauritania,2022-11,111.7,164.297571562226
Mauritania,2022-12,111.7,163.892565223124
Mauritania,2023-01,,
Mauritania,2023-02,,
Mauritania,2023-03,,
Mauritania,2023-04,,
Mauritania,2023-05,,
Mauritania,2023-06,,
Mauritania,2023-07,,
Mauritius,2020-01,98.81801801801802,132.734165938865
Mauritius,2020-02,98.81801801801802,133.611540029112
Mauritius,2020-03,98.76801801801801,134.614253275109
Mauritius,2020-04,98.66216216216216,136.369001455604
Mauritius,2020-05,97.46216216216216,134.488914119359
Mauritius,2020-06,96.50990990990991,131.856791848617
Mauritius,2020-07,95.71171171171171,131.480774381368
Mauritius,2020-08,95.54054054054055,131.982131004367
Mauritius,2020-09,95.68468468468468,132.859505094614
Mauritius,2020-10,95.77117117117118,132.984844250364
Mauritius,2020-11,95.82117117117117,133.235522561863
Mauritius,2020-12,95.82117117117117,132.984844250364
Mauritius,2021-01,95.87117117117117,134.112896652111
Mauritius,2021-02,95.92882882882883,135.240949053857
Mauritius,2021-03,95.92882882882883,135.992983988355
Mauritius,2021-04,92.9581081081081,136.619679767103
Mauritius,2021-05,92.95045045045045,137.6223930131
Mauritius,2021-06,98.13333333333334,139.627819505095
Mauritius,2021-07,99.48063063063063,140.003836972344
Mauritius,2021-08,99.53063063063064,139.878497816594
Mauritius,2021-09,99.58828828828828,140.003836972344
Mauritius,2021-10,99.61711711711712,140.755871906841
Mauritius,2021-11,99.66711711711713,141.758585152838
Mauritius,2021-12,99.92657657657658,142.009263464338
Mauritius,2022-01,101.01486486486488,144.014689956332
Mauritius,2022-02,101.3454954954955,147.398847161572
Mauritius,2022-03,104.52657657657659,150.532326055313
Mauritius,2022-04,106.5608108108108,151.66037845706
Mauritius,2022-05,111.55135135135136,152.412413391557
Mauritius,2022-06,113.31936936936937,153.039109170306
Mauritius,2022-07,113.51936936936937,155.420553129549
Mauritius,2022-08,113.56936936936937,155.921909752547
Mauritius,2022-09,113.56936936936937,156.673944687045
Mauritius,2022-10,115.26936936936937,157.551318777293
Mauritius,2022-11,117.71936936936936,158.930049490539
Mauritius,2022-12,118.11936936936937,159.306066957787
Mauritius,2023-01,119.06936936936937,161.060815138282
Mauritius,2023-02,123.27117117117115,163.567598253275
Mauritius,2023-03,123.24234234234234,164.319633187773
Mauritius,2023-04,,
Mauritius,2023-05,,
Mauritius,2023-06,,
Mauritius,2023-07,,
Mexico,2020-01,138.636,121.4
Mexico,2020-02,137.852,121.9
Mexico,2020-03,132.144,121.9
Mexico,2020-04,115.816,120.6
Mexico,2020-05,115.946,121.1
Mexico,2020-06,122.822,121.8
Mexico,2020-07,127.577,122.6
Mexico,2020-08,127.97,123.1
Mexico,2020-09,127.55,123.3
Mexico,2020-10,131.312,124.1
Mexico,2020-11,133.82,124.2
Mexico,2020-12,135.312,124.7
Mexico,2021-01,142.345,125.7
Mexico,2021-02,147.256,126.5
Mexico,2021-03,151.293,127.6
Mexico,2021-04,148.063,128.0
Mexico,2021-05,142.412,128.3
Mexico,2021-06,143.766,128.9
Mexico,2021-07,145.919,129.7
Mexico,2021-08,140.86,129.9
Mexico,2021-09,142.477,130.7
Mexico,2021-10,148.98,131.8
Mexico,2021-11,154.45,133.3
Mexico,2021-12,150.938,133.8
Mexico,2022-01,152.096,134.6
Mexico,2022-02,154.749,135.7
Mexico,2022-03,159.38,137.1
Mexico,2022-04,156.977,137.8
Mexico,2022-05,151.548,138.1
Mexico,2022-06,152.115,139.2
Mexico,2022-07,152.935,140.3
Mexico,2022-08,152.486,141.2
Mexico,2022-09,151.41,142.1
Mexico,2022-10,153.782,142.9
Mexico,2022-11,158.18,143.7
Mexico,2022-12,155.525,144.291
Mexico,2023-01,156.117,145.27
Mexico,2023-02,157.262,146.08
Mexico,2023-03,155.997,146.471
Mexico,2023-04,,
Mexico,2023-05,,
Mexico,2023-06,,
Mexico,2023-07,,
"Moldova, Rep.",2020-01,48.074202125534,172.6767382552
"Moldova, Rep.",2020-02,48.0732406414915,172.636849928663
"Moldova, Rep.",2020-03,48.0240617163152,172.792223093598
"Moldova, Rep.",2020-04,47.9351691780783,173.078021430595
"Moldova, Rep.",2020-05,47.8566513709646,173.457408453571
"Moldova, Rep.",2020-06,47.8535406886255,173.437287394191
"Moldova, Rep.",2020-07,47.9602540843612,173.035086324723
"Moldova, Rep.",2020-08,47.1305416887017,171.684978333324
"Moldova, Rep.",2020-09,46.7424216778952,171.242374459181
"Moldova, Rep.",2020-10,46.8610539441137,171.43896070506
"Moldova, Rep.",2020-11,46.2107630985313,171.717034699323
"Moldova, Rep.",2020-12,46.1186650476759,172.265241332601
"Moldova, Rep.",2021-01,46.2885200910465,173.050081772112
"Moldova, Rep.",2021-02,45.4980510334517,173.704815025996
"Moldova, Rep.",2021-03,45.6989704268154,175.372902364691
"Moldova, Rep.",2021-04,45.8475834786434,177.969122811298
"Moldova, Rep.",2021-05,46.0117636750804,178.821416940441
"Moldova, Rep.",2021-06,46.2423746346199,178.917980505589
"Moldova, Rep.",2021-07,46.520799972295,179.069702953058
"Moldova, Rep.",2021-08,46.9333929472493,179.659200415179
"Moldova, Rep.",2021-09,47.3587972209231,182.673163161344
"Moldova, Rep.",2021-10,47.8362686145045,186.548939664138
"Moldova, Rep.",2021-11,54.854758109356,193.075913965107
"Moldova, Rep.",2021-12,55.8646342061492,196.274216479939
"Moldova, Rep.",2022-01,58.5799347517391,201.702179936692
"Moldova, Rep.",2022-02,59.215878523404,205.879028678821
"Moldova, Rep.",2022-03,61.052873506957,214.233599662608
"Moldova, Rep.",2022-04,74.4187517337205,226.147772840644
"Moldova, Rep.",2022-05,75.1995532769107,230.763901179867
"Moldova, Rep.",2022-06,81.4520201341195,235.861475756931
"Moldova, Rep.",2022-07,84.5107878462161,239.142544746185
"Moldova, Rep.",2022-08,87.1836950442162,241.271869964605
"Moldova, Rep.",2022-09,88.6369600569082,244.729054589328
"Moldova, Rep.",2022-10,94.8628201313055,251.141200548623
"Moldova, Rep.",2022-11,96.5593468065337,253.712133018639
"Moldova, Rep.",2022-12,98.2811930787878,255.628420759329
"Moldova, Rep.",2023-01,97.2581841400307,256.78028242327
"Moldova, Rep.",2023-02,100.0,259.21290071162
"Moldova, Rep.",2023-03,103.729887953836,261.316371964593
"Moldova, Rep.",2023-04,,
"Moldova, Rep.",2023-05,,
"Moldova, Rep.",2023-06,,
"Moldova, Rep.",2023-07,,
Mongolia,2020-01,99.8964802369323,200.247574579232
Mongolia,2020-02,100.241258170818,202.628124825689
Mongolia,2020-03,100.211286076774,204.263896396305
Mongolia,2020-04,99.8506608989992,202.728561301526
Mongolia,2020-05,100.132431031473,203.002642883025
Mongolia,2020-06,100.313034535377,203.677371906763
Mongolia,2020-07,100.445104076145,204.831144993308
Mongolia,2020-08,100.556275682009,202.976592614879
Mongolia,2020-09,101.277017921618,202.356378020242
Mongolia,2020-10,101.493604790661,203.463086640017
Mongolia,2020-11,102.152057040406,204.438825295621
Mongolia,2020-12,93.4307895387878,203.666510826241
Mongolia,2021-01,94.1604656725742,205.366091921552
Mongolia,2021-02,94.5693280640859,207.735510905469
Mongolia,2021-03,94.3850907338356,208.922716827826
Mongolia,2021-04,103.458251462636,213.36634711855
Mongolia,2021-05,103.528271191641,215.341246586214
Mongolia,2021-06,103.573743536734,217.359922186992
Mongolia,2021-07,104.157701559809,220.552620627502
Mongolia,2021-08,106.173296133974,222.368562677519
Mongolia,2021-09,107.883513508956,223.087900315071
Mongolia,2021-10,104.255256297193,224.653711724106
Mongolia,2021-11,105.191917931071,226.976651524602
Mongolia,2021-12,106.896067242529,231.831635104127
Mongolia,2022-01,108.762042935056,236.408796171344
Mongolia,2022-02,109.36617131737,239.550255841675
Mongolia,2022-03,109.749494086476,241.800957077333
Mongolia,2022-04,117.297379670465,247.05013818294
Mongolia,2022-05,117.181861228559,250.287404837488
Mongolia,2022-06,118.359698185839,254.173877543189
Mongolia,2022-07,119.22484874513,256.808198765098
Mongolia,2022-08,120.20403106322,254.429765391165
Mongolia,2022-09,120.849389118467,253.919814961244
Mongolia,2022-10,122.146387710856,257.132417812837
Mongolia,2022-11,122.670182545901,259.986093843831
Mongolia,2022-12,123.40220517717,262.5224784581
Mongolia,2023-01,124.619657236425,265.553810028196
Mongolia,2023-02,124.774388172188,268.727146256175
Mongolia,2023-03,124.851060152701,271.380965991208
Mongolia,2023-04,,
Mongolia,2023-05,,
Mongolia,2023-06,,
Mongolia,2023-07,,
Montenegro,2020-01,107.45,117.414707498554
Montenegro,2020-02,105.1,117.244556376845
Montenegro,2020-03,101.27,116.911570156762
Montenegro,2020-04,94.23,116.038511051695
Montenegro,2020-05,93.7,116.102420602474
Montenegro,2020-06,95.77,116.212669894199
Montenegro,2020-07,97.29,115.811495980853
Montenegro,2020-08,97.83,115.87139352536
Montenegro,2020-09,97.44,116.690680323121
Montenegro,2020-10,97.08,116.536643106074
Montenegro,2020-11,96.83,116.206363015568
Montenegro,2020-12,98.17,116.265900624468
Montenegro,2021-01,99.74,116.608889978141
Montenegro,2021-02,101.41,117.138128560424
Montenegro,2021-03,103.81,117.849031156757
Montenegro,2021-04,103.73,118.538007792581
Montenegro,2021-05,103.85,118.860276788917
Montenegro,2021-06,104.2,119.049456316428
Montenegro,2021-07,106.32,119.432075992287
Montenegro,2021-08,106.74,119.511587566358
Montenegro,2021-09,107.11,120.125258703171
Montenegro,2021-10,110.02,120.93898899461
Montenegro,2021-11,111.72,121.302935851847
Montenegro,2021-12,110.01,121.638577215718
Montenegro,2022-01,111.52,123.199481804126
Montenegro,2022-02,115.06,125.008944341123
Montenegro,2022-03,122.28,129.319362859714
Montenegro,2022-04,125.83,131.80471371138
Montenegro,2022-05,123.33,132.80508206642
Montenegro,2022-06,125.03,135.148467969022
Montenegro,2022-07,126.9,137.192096948589
Montenegro,2022-08,120.63,137.410332082323
Montenegro,2022-09,120.67,139.3022761861
Montenegro,2022-10,120.89,141.308441873368
Montenegro,2022-11,123.37,142.512705358141
Montenegro,2022-12,119.77,142.587169934104
Montenegro,2023-01,119.67,143.19828806932
Montenegro,2023-02,120.06,143.928465717254
Montenegro,2023-03,121.47,142.92928075274
Montenegro,2023-04,,
Montenegro,2023-05,,
Montenegro,2023-06,,
Montenegro,2023-07,,
Montserratit,2020-01,,
Montserratit,2020-02,,
Montserratit,2020-03,,
Montserratit,2020-04,,
Montserratit,2020-05,,
Montserratit,2020-06,,
Montserratit,2020-07,,
Montserratit,2020-08,,
Montserratit,2020-09,,
Montserratit,2020-10,,
Montserratit,2020-11,,
Montserratit,2020-12,,
Montserratit,2021-01,,
Montserratit,2021-02,,
Montserratit,2021-03,,
Montserratit,2021-04,,
Montserratit,2021-05,,
Montserratit,2021-06,,
Montserratit,2021-07,,
Montserratit,2021-08,,
Montserratit,2021-09,,
Montserratit,2021-10,,
Montserratit,2021-11,,
Montserratit,2021-12,,
Montserratit,2022-01,,
Montserratit,2022-02,,
Montserratit,2022-03,,
Montserratit,2022-04,,
Montserratit,2022-05,,
Montserratit,2022-06,,
Montserratit,2022-07,,
Montserratit,2022-08,,
Montserratit,2022-09,,
Montserratit,2022-10,,
Montserratit,2022-11,,
Montserratit,2022-12,,
Montserratit,2023-01,,
Montserratit,2023-02,,
Montserratit,2023-03,,
Montserratit,2023-04,,
Montserratit,2023-05,,
Montserratit,2023-06,,
Montserratit,2023-07,,
Morocco,2020-01,101.413763806287,111.690108369841
Morocco,2020-02,101.413763806287,111.413419414342
Morocco,2020-03,101.5,111.874567673507
Morocco,2020-04,101.5,111.782338021674
Morocco,2020-05,101.7,111.564013142725
Morocco,2020-06,101.8,111.236525824303
Morocco,2020-07,101.9,110.90903850588
Morocco,2020-08,101.9,112.43731265852
Morocco,2020-09,101.9,112.764799976943
Morocco,2020-10,102.0,112.873962416417
Morocco,2020-11,102.0,112.109825340097
Morocco,2020-12,102.0,111.564013142725
Morocco,2021-01,102.0,111.6731755822
Morocco,2021-02,102.0,111.782338021674
Morocco,2021-03,102.2,112.000662900623
Morocco,2021-04,102.2,113.310612174314
Morocco,2021-05,102.5,113.638099492737
Morocco,2021-06,102.6,112.873962416417
Morocco,2021-07,102.7,113.310612174314
Morocco,2021-08,102.8,113.310612174314
Morocco,2021-09,102.8,114.074749250634
Morocco,2021-10,102.9,114.838886326954
Morocco,2021-11,102.9,115.057211205903
Morocco,2021-12,103.0,115.166373645377
Morocco,2022-01,103.1,115.166373645377
Morocco,2022-02,103.2,115.821348282223
Morocco,2022-03,103.3,117.895434632234
Morocco,2022-04,103.3,119.969520982246
Morocco,2022-05,103.4,120.297008300669
Morocco,2022-06,103.6,120.951982937514
Morocco,2022-07,103.7,122.043607332257
Morocco,2022-08,103.8,122.37109465068
Morocco,2022-09,103.9,123.571881484897
Morocco,2022-10,104.0,124.117693682269
Morocco,2022-11,104.1,124.66350587964
Morocco,2022-12,104.2,124.772668319115
Morocco,2023-01,,
Morocco,2023-02,,
Morocco,2023-03,,
Morocco,2023-04,,
Morocco,2023-05,,
Morocco,2023-06,,
Morocco,2023-07,,
Mozambique,2020-01,136.4209555984556,186.936541976747
Mozambique,2020-02,136.55675675675678,187.618683887815
Mozambique,2020-03,136.36559845559844,188.033900703248
Mozambique,2020-04,136.42098455598455,189.012626053912
Mozambique,2020-05,135.44645752895752,187.885608983451
Mozambique,2020-06,134.7995945945946,186.847566944868
Mozambique,2020-07,134.58741312741313,186.476837645374
Mozambique,2020-08,134.5910135135135,186.595471021212
Mozambique,2020-09,134.5450193050193,187.188637900402
Mozambique,2020-10,134.73222007722006,188.182192423046
Mozambique,2020-11,134.34397683397685,189.427842869345
Mozambique,2020-12,133.8345173745174,192.304702233417
Mozambique,2021-01,134.9623557187828,194.573565546319
Mozambique,2021-02,139.84054564533054,197.183499814755
Mozambique,2021-03,140.24374081846798,198.874025420446
Mozambique,2021-04,140.179055613851,198.814708732527
Mozambique,2021-05,139.79073452256034,198.206712681358
Mozambique,2021-06,139.2046589716684,197.168670642775
Mozambique,2021-07,139.70092339979016,196.694137139423
Mozambique,2021-08,139.83592339979015,197.064866438917
Mozambique,2021-09,140.01948583420776,198.503296120953
Mozambique,2021-10,142.5767261280168,200.267967586543
Mozambique,2021-11,147.2028226652676,202.25507663183
Mozambique,2021-12,148.1000314795383,205.265398543719
Mozambique,2022-01,148.0322881355932,209.743808481604
Mozambique,2022-02,148.3464406779661,210.663217144349
Mozambique,2022-03,152.22381355932202,212.131305170344
Mozambique,2022-04,155.45669491525422,214.518801859084
Mozambique,2022-05,157.25177966101694,216.669031796148
Mozambique,2022-06,161.75322033898306,218.478190777678
Mozambique,2022-07,166.08254237288136,219.842474599815
Mozambique,2022-08,166.33593220338986,220.910174982357
Mozambique,2022-09,167.18389830508477,225.818630907655
Mozambique,2022-10,142.36,226.233847723088
Mozambique,2022-11,142.29,227.553644029286
Mozambique,2022-12,142.87,230.623282629094
Mozambique,2023-01,145.28,232.877316770016
Mozambique,2023-02,144.9,235.146180082918
Mozambique,2023-03,145.63,238.275135370646
Mozambique,2023-04,,
Mozambique,2023-05,,
Mozambique,2023-06,,
Mozambique,2023-07,,
Myanmar,2020-01,200.1,174.298151045119
Myanmar,2020-02,200.5,174.249811364379
Myanmar,2020-03,199.9,172.920979645251
Myanmar,2020-04,199.6,172.853155132616
Myanmar,2020-05,199.7,172.984924966295
Myanmar,2020-06,200.1,173.919672191236
Myanmar,2020-07,200.8,174.092265554515
Myanmar,2020-08,201.1,175.073750338302
Myanmar,2020-09,201.0,176.210320771221
Myanmar,2020-10,201.6,176.094179362297
Myanmar,2020-11,201.6,175.902283723483
Myanmar,2020-12,201.9,
Myanmar,2021-01,202.3,
Myanmar,2021-02,202.8,
Myanmar,2021-03,203.8,
Myanmar,2021-04,204.1,
Myanmar,2021-05,206.8,
Myanmar,2021-06,208.2,
Myanmar,2021-07,208.5,
Myanmar,2021-08,209.6,
Myanmar,2021-09,210.8,
Myanmar,2021-10,210.3,
Myanmar,2021-11,211.9,
Myanmar,2021-12,213.3,
Myanmar,2022-01,216.4,
Myanmar,2022-02,220.0,
Myanmar,2022-03,226.8,
Myanmar,2022-04,230.6,
